,ID,Location,Country,Latitude,Longitude,timestamp,tide
990,1,BREST,FRA,48.383,-4.495,1889-07-01,6904.0
991,1,BREST,FRA,48.383,-4.495,1889-08-01,6909.0
992,1,BREST,FRA,48.383,-4.495,1889-09-01,6875.0
993,1,BREST,FRA,48.383,-4.495,1889-10-01,7044.0
994,1,BREST,FRA,48.383,-4.495,1889-11-01,6885.0
995,1,BREST,FRA,48.383,-4.495,1889-12-01,6862.0
996,1,BREST,FRA,48.383,-4.495,1890-01-01,6947.0
997,1,BREST,FRA,48.383,-4.495,1890-02-01,6879.0
998,1,BREST,FRA,48.383,-4.495,1890-03-01,6925.0
999,1,BREST,FRA,48.383,-4.495,1890-04-01,6910.0
1000,1,BREST,FRA,48.383,-4.495,1890-05-01,6967.0
1001,1,BREST,FRA,48.383,-4.495,1890-06-01,6836.0
1002,1,BREST,FRA,48.383,-4.495,1890-07-01,6866.0
1003,1,BREST,FRA,48.383,-4.495,1890-08-01,6892.0
1004,1,BREST,FRA,48.383,-4.495,1890-09-01,6865.0
1005,1,BREST,FRA,48.383,-4.495,1890-10-01,6851.0
1006,1,BREST,FRA,48.383,-4.495,1890-11-01,6926.0
1007,1,BREST,FRA,48.383,-4.495,1890-12-01,6939.0
1008,1,BREST,FRA,48.383,-4.495,1891-01-01,6812.0
1009,1,BREST,FRA,48.383,-4.495,1891-02-01,6702.0
1010,1,BREST,FRA,48.383,-4.495,1891-03-01,6912.0
1011,1,BREST,FRA,48.383,-4.495,1891-04-01,6890.0
1012,1,BREST,FRA,48.383,-4.495,1891-05-01,6931.0
1013,1,BREST,FRA,48.383,-4.495,1891-06-01,6916.0
1014,1,BREST,FRA,48.383,-4.495,1891-07-01,6897.0
1015,1,BREST,FRA,48.383,-4.495,1891-08-01,6934.0
1016,1,BREST,FRA,48.383,-4.495,1891-09-01,6916.0
1017,1,BREST,FRA,48.383,-4.495,1891-10-01,7099.0
1018,1,BREST,FRA,48.383,-4.495,1891-11-01,7002.0
1019,1,BREST,FRA,48.383,-4.495,1891-12-01,6978.0
1020,1,BREST,FRA,48.383,-4.495,1892-01-01,6936.0
1021,1,BREST,FRA,48.383,-4.495,1892-02-01,6987.0
1022,1,BREST,FRA,48.383,-4.495,1892-03-01,6907.0
1023,1,BREST,FRA,48.383,-4.495,1892-04-01,6877.0
1024,1,BREST,FRA,48.383,-4.495,1892-05-01,6893.0
1025,1,BREST,FRA,48.383,-4.495,1892-06-01,6888.0
1026,1,BREST,FRA,48.383,-4.495,1892-07-01,6906.0
1027,1,BREST,FRA,48.383,-4.495,1892-08-01,6919.0
1028,1,BREST,FRA,48.383,-4.495,1892-09-01,6883.0
1029,1,BREST,FRA,48.383,-4.495,1892-10-01,7031.0
1030,1,BREST,FRA,48.383,-4.495,1892-11-01,7006.0
1031,1,BREST,FRA,48.383,-4.495,1892-12-01,6962.0
1032,1,BREST,FRA,48.383,-4.495,1893-01-01,6908.0
1033,1,BREST,FRA,48.383,-4.495,1893-02-01,7020.0
1034,1,BREST,FRA,48.383,-4.495,1893-03-01,6886.0
1035,1,BREST,FRA,48.383,-4.495,1893-04-01,6924.0
1036,1,BREST,FRA,48.383,-4.495,1893-05-01,6968.0
1037,1,BREST,FRA,48.383,-4.495,1893-06-01,6915.0
1038,1,BREST,FRA,48.383,-4.495,1893-07-01,6923.0
1039,1,BREST,FRA,48.383,-4.495,1893-08-01,6943.0
1040,1,BREST,FRA,48.383,-4.495,1893-09-01,6974.0
1041,1,BREST,FRA,48.383,-4.495,1893-10-01,6996.0
1042,1,BREST,FRA,48.383,-4.495,1893-11-01,6905.0
1043,1,BREST,FRA,48.383,-4.495,1893-12-01,6912.0
1044,1,BREST,FRA,48.383,-4.495,1894-01-01,6945.0
1045,1,BREST,FRA,48.383,-4.495,1894-02-01,6793.0
1046,1,BREST,FRA,48.383,-4.495,1894-03-01,6871.0
1047,1,BREST,FRA,48.383,-4.495,1894-04-01,6995.0
1048,1,BREST,FRA,48.383,-4.495,1894-05-01,6862.0
1049,1,BREST,FRA,48.383,-4.495,1894-06-01,6853.0
1050,1,BREST,FRA,48.383,-4.495,1894-07-01,6935.0
1051,1,BREST,FRA,48.383,-4.495,1894-08-01,6904.0
1052,1,BREST,FRA,48.383,-4.495,1894-09-01,6906.0
1053,1,BREST,FRA,48.383,-4.495,1894-10-01,7026.0
1054,1,BREST,FRA,48.383,-4.495,1894-11-01,7028.0
1055,1,BREST,FRA,48.383,-4.495,1894-12-01,6936.0
1056,1,BREST,FRA,48.383,-4.495,1895-01-01,7001.0
1057,1,BREST,FRA,48.383,-4.495,1895-02-01,6909.0
1058,1,BREST,FRA,48.383,-4.495,1895-03-01,6915.0
1059,1,BREST,FRA,48.383,-4.495,1895-04-01,6924.0
1060,1,BREST,FRA,48.383,-4.495,1895-05-01,6833.0
1061,1,BREST,FRA,48.383,-4.495,1895-06-01,6865.0
1062,1,BREST,FRA,48.383,-4.495,1895-07-01,6938.0
1063,1,BREST,FRA,48.383,-4.495,1895-08-01,6949.0
1064,1,BREST,FRA,48.383,-4.495,1895-09-01,6928.0
1065,1,BREST,FRA,48.383,-4.495,1895-10-01,7040.0
1066,1,BREST,FRA,48.383,-4.495,1895-11-01,7120.0
1067,1,BREST,FRA,48.383,-4.495,1895-12-01,7069.0
1068,1,BREST,FRA,48.383,-4.495,1896-01-01,6861.0
1069,1,BREST,FRA,48.383,-4.495,1896-02-01,6850.0
1070,1,BREST,FRA,48.383,-4.495,1896-03-01,6881.0
1071,1,BREST,FRA,48.383,-4.495,1896-04-01,6769.0
1072,1,BREST,FRA,48.383,-4.495,1896-05-01,6801.0
1073,1,BREST,FRA,48.383,-4.495,1896-06-01,6921.0
1074,1,BREST,FRA,48.383,-4.495,1896-07-01,6882.0
1075,1,BREST,FRA,48.383,-4.495,1896-08-01,6868.0
1076,1,BREST,FRA,48.383,-4.495,1896-09-01,6976.0
1077,1,BREST,FRA,48.383,-4.495,1896-10-01,7019.0
1078,1,BREST,FRA,48.383,-4.495,1896-11-01,6913.0
1079,1,BREST,FRA,48.383,-4.495,1896-12-01,7025.0
1080,1,BREST,FRA,48.383,-4.495,1897-01-01,6965.0
1081,1,BREST,FRA,48.383,-4.495,1897-02-01,6904.0
1082,1,BREST,FRA,48.383,-4.495,1897-03-01,6994.0
1083,1,BREST,FRA,48.383,-4.495,1897-04-01,6961.0
1084,1,BREST,FRA,48.383,-4.495,1897-05-01,6918.0
1085,1,BREST,FRA,48.383,-4.495,1897-06-01,6887.0
1086,1,BREST,FRA,48.383,-4.495,1897-07-01,6881.0
1087,1,BREST,FRA,48.383,-4.495,1897-08-01,6990.0
1088,1,BREST,FRA,48.383,-4.495,1897-09-01,6907.0
1089,1,BREST,FRA,48.383,-4.495,1897-10-01,6955.0
1090,1,BREST,FRA,48.383,-4.495,1897-11-01,6973.0
1091,1,BREST,FRA,48.383,-4.495,1897-12-01,7023.0
1092,1,BREST,FRA,48.383,-4.495,1898-01-01,6854.0
1093,1,BREST,FRA,48.383,-4.495,1898-02-01,6858.0
1094,1,BREST,FRA,48.383,-4.495,1898-03-01,6877.0
1095,1,BREST,FRA,48.383,-4.495,1898-04-01,6880.0
1096,1,BREST,FRA,48.383,-4.495,1898-05-01,6956.0
1097,1,BREST,FRA,48.383,-4.495,1898-06-01,6870.0
1098,1,BREST,FRA,48.383,-4.495,1898-07-01,6822.0
1099,1,BREST,FRA,48.383,-4.495,1898-08-01,6855.0
1100,1,BREST,FRA,48.383,-4.495,1898-09-01,6901.0
1101,1,BREST,FRA,48.383,-4.495,1898-10-01,7064.0
1102,1,BREST,FRA,48.383,-4.495,1898-11-01,7024.0
1103,1,BREST,FRA,48.383,-4.495,1898-12-01,6940.0
1104,1,BREST,FRA,48.383,-4.495,1899-01-01,7033.0
1105,1,BREST,FRA,48.383,-4.495,1899-02-01,7057.0
1106,1,BREST,FRA,48.383,-4.495,1899-03-01,6878.0
1107,1,BREST,FRA,48.383,-4.495,1899-04-01,6903.0
1108,1,BREST,FRA,48.383,-4.495,1899-05-01,6902.0
1109,1,BREST,FRA,48.383,-4.495,1899-06-01,6905.0
1110,1,BREST,FRA,48.383,-4.495,1899-07-01,6871.0
1111,1,BREST,FRA,48.383,-4.495,1899-08-01,6937.0
1112,1,BREST,FRA,48.383,-4.495,1899-09-01,6971.0
1113,1,BREST,FRA,48.383,-4.495,1899-10-01,6989.0
1114,1,BREST,FRA,48.383,-4.495,1899-11-01,6951.0
1115,1,BREST,FRA,48.383,-4.495,1899-12-01,7038.0
1116,1,BREST,FRA,48.383,-4.495,1900-01-01,6884.0
1117,1,BREST,FRA,48.383,-4.495,1900-02-01,7099.0
1118,1,BREST,FRA,48.383,-4.495,1900-03-01,6921.0
1119,1,BREST,FRA,48.383,-4.495,1900-04-01,6859.0
1120,1,BREST,FRA,48.383,-4.495,1900-05-01,6937.0
1121,1,BREST,FRA,48.383,-4.495,1900-06-01,6918.0
1122,1,BREST,FRA,48.383,-4.495,1900-07-01,6863.0
1123,1,BREST,FRA,48.383,-4.495,1900-08-01,6933.0
1124,1,BREST,FRA,48.383,-4.495,1900-09-01,6897.0
1125,1,BREST,FRA,48.383,-4.495,1900-10-01,6943.0
1126,1,BREST,FRA,48.383,-4.495,1900-11-01,7029.0
1127,1,BREST,FRA,48.383,-4.495,1900-12-01,6964.0
1128,1,BREST,FRA,48.383,-4.495,1901-01-01,6952.0
1129,1,BREST,FRA,48.383,-4.495,1901-02-01,6854.0
1130,1,BREST,FRA,48.383,-4.495,1901-03-01,6893.0
1131,1,BREST,FRA,48.383,-4.495,1901-04-01,6917.0
1132,1,BREST,FRA,48.383,-4.495,1901-05-01,6823.0
1133,1,BREST,FRA,48.383,-4.495,1901-06-01,6871.0
1134,1,BREST,FRA,48.383,-4.495,1901-07-01,6885.0
1135,1,BREST,FRA,48.383,-4.495,1901-08-01,6873.0
1136,1,BREST,FRA,48.383,-4.495,1901-09-01,7028.0
1137,1,BREST,FRA,48.383,-4.495,1901-10-01,6965.0
1138,1,BREST,FRA,48.383,-4.495,1901-11-01,6916.0
1139,1,BREST,FRA,48.383,-4.495,1901-12-01,7015.0
1140,1,BREST,FRA,48.383,-4.495,1902-01-01,6805.0
1141,1,BREST,FRA,48.383,-4.495,1902-02-01,6954.0
1142,1,BREST,FRA,48.383,-4.495,1902-03-01,6888.0
1143,1,BREST,FRA,48.383,-4.495,1902-04-01,6908.0
1144,1,BREST,FRA,48.383,-4.495,1902-05-01,6800.0
1145,1,BREST,FRA,48.383,-4.495,1902-06-01,6952.0
1146,1,BREST,FRA,48.383,-4.495,1902-07-01,6876.0
1147,1,BREST,FRA,48.383,-4.495,1902-08-01,6937.0
1148,1,BREST,FRA,48.383,-4.495,1902-09-01,6952.0
1149,1,BREST,FRA,48.383,-4.495,1902-10-01,6998.0
1150,1,BREST,FRA,48.383,-4.495,1902-11-01,7087.0
1151,1,BREST,FRA,48.383,-4.495,1902-12-01,6928.0
1152,1,BREST,FRA,48.383,-4.495,1903-01-01,7016.0
1153,1,BREST,FRA,48.383,-4.495,1903-02-01,6870.0
1154,1,BREST,FRA,48.383,-4.495,1903-03-01,6961.0
1155,1,BREST,FRA,48.383,-4.495,1903-04-01,6904.0
1156,1,BREST,FRA,48.383,-4.495,1903-05-01,6965.0
1157,1,BREST,FRA,48.383,-4.495,1903-06-01,6916.0
1158,1,BREST,FRA,48.383,-4.495,1903-07-01,6925.0
1159,1,BREST,FRA,48.383,-4.495,1903-08-01,6964.0
1160,1,BREST,FRA,48.383,-4.495,1903-09-01,6975.0
1161,1,BREST,FRA,48.383,-4.495,1903-10-01,7139.0
1162,1,BREST,FRA,48.383,-4.495,1903-11-01,6951.0
1163,1,BREST,FRA,48.383,-4.495,1903-12-01,7113.0
1164,1,BREST,FRA,48.383,-4.495,1904-01-01,6918.0
1165,1,BREST,FRA,48.383,-4.495,1904-02-01,7095.0
1166,1,BREST,FRA,48.383,-4.495,1904-03-01,6941.0
1167,1,BREST,FRA,48.383,-4.495,1904-04-01,6866.0
1168,1,BREST,FRA,48.383,-4.495,1904-05-01,6866.0
1169,1,BREST,FRA,48.383,-4.495,1904-06-01,6904.0
1170,1,BREST,FRA,48.383,-4.495,1904-07-01,6928.0
1171,1,BREST,FRA,48.383,-4.495,1904-08-01,6881.0
1172,1,BREST,FRA,48.383,-4.495,1904-09-01,6948.0
1173,1,BREST,FRA,48.383,-4.495,1904-10-01,6920.0
1174,1,BREST,FRA,48.383,-4.495,1904-11-01,6939.0
1175,1,BREST,FRA,48.383,-4.495,1904-12-01,6970.0
1176,1,BREST,FRA,48.383,-4.495,1905-01-01,6845.0
1177,1,BREST,FRA,48.383,-4.495,1905-02-01,6761.0
1178,1,BREST,FRA,48.383,-4.495,1905-03-01,6899.0
1179,1,BREST,FRA,48.383,-4.495,1905-04-01,6966.0
1180,1,BREST,FRA,48.383,-4.495,1905-05-01,6841.0
1181,1,BREST,FRA,48.383,-4.495,1905-06-01,6967.0
1182,1,BREST,FRA,48.383,-4.495,1905-07-01,6896.0
1183,1,BREST,FRA,48.383,-4.495,1905-08-01,6979.0
1184,1,BREST,FRA,48.383,-4.495,1905-09-01,6956.0
1185,1,BREST,FRA,48.383,-4.495,1905-10-01,6914.0
1186,1,BREST,FRA,48.383,-4.495,1905-11-01,7013.0
1187,1,BREST,FRA,48.383,-4.495,1905-12-01,6911.0
1188,1,BREST,FRA,48.383,-4.495,1906-01-01,6961.0
1189,1,BREST,FRA,48.383,-4.495,1906-02-01,6892.0
1190,1,BREST,FRA,48.383,-4.495,1906-03-01,6863.0
1191,1,BREST,FRA,48.383,-4.495,1906-04-01,6834.0
1192,1,BREST,FRA,48.383,-4.495,1906-05-01,6957.0
1193,1,BREST,FRA,48.383,-4.495,1906-06-01,6860.0
1194,1,BREST,FRA,48.383,-4.495,1906-07-01,6868.0
1195,1,BREST,FRA,48.383,-4.495,1906-08-01,6908.0
1196,1,BREST,FRA,48.383,-4.495,1906-09-01,6865.0
1197,1,BREST,FRA,48.383,-4.495,1906-10-01,7000.0
1198,1,BREST,FRA,48.383,-4.495,1906-11-01,7012.0
1199,1,BREST,FRA,48.383,-4.495,1906-12-01,6906.0
1200,1,BREST,FRA,48.383,-4.495,1907-01-01,6755.0
1201,1,BREST,FRA,48.383,-4.495,1907-02-01,6778.0
1202,1,BREST,FRA,48.383,-4.495,1907-03-01,6807.0
1203,1,BREST,FRA,48.383,-4.495,1907-04-01,6962.0
1204,1,BREST,FRA,48.383,-4.495,1907-05-01,7036.0
1205,1,BREST,FRA,48.383,-4.495,1907-06-01,6973.0
1206,1,BREST,FRA,48.383,-4.495,1907-07-01,6882.0
1207,1,BREST,FRA,48.383,-4.495,1907-08-01,6853.0
1208,1,BREST,FRA,48.383,-4.495,1907-09-01,6877.0
1209,1,BREST,FRA,48.383,-4.495,1907-10-01,7078.0
1210,1,BREST,FRA,48.383,-4.495,1907-11-01,7023.0
1211,1,BREST,FRA,48.383,-4.495,1907-12-01,7091.0
1212,1,BREST,FRA,48.383,-4.495,1908-01-01,6922.0
1213,1,BREST,FRA,48.383,-4.495,1908-02-01,6777.0
1214,1,BREST,FRA,48.383,-4.495,1908-03-01,6930.0
1215,1,BREST,FRA,48.383,-4.495,1908-04-01,6827.0
1216,1,BREST,FRA,48.383,-4.495,1908-05-01,6924.0
1217,1,BREST,FRA,48.383,-4.495,1908-06-01,6916.0
1218,1,BREST,FRA,48.383,-4.495,1908-07-01,6923.0
1219,1,BREST,FRA,48.383,-4.495,1908-08-01,6956.0
1220,1,BREST,FRA,48.383,-4.495,1908-09-01,6918.0
1221,1,BREST,FRA,48.383,-4.495,1908-10-01,7022.0
1222,1,BREST,FRA,48.383,-4.495,1908-11-01,7016.0
1223,1,BREST,FRA,48.383,-4.495,1908-12-01,6987.0
1224,1,BREST,FRA,48.383,-4.495,1909-01-01,6870.0
1225,1,BREST,FRA,48.383,-4.495,1909-02-01,6907.0
1226,1,BREST,FRA,48.383,-4.495,1909-03-01,7115.0
1227,1,BREST,FRA,48.383,-4.495,1909-04-01,6944.0
1228,1,BREST,FRA,48.383,-4.495,1909-05-01,6927.0
1229,1,BREST,FRA,48.383,-4.495,1909-06-01,6915.0
1230,1,BREST,FRA,48.383,-4.495,1909-07-01,6868.0
1231,1,BREST,FRA,48.383,-4.495,1909-08-01,6910.0
1232,1,BREST,FRA,48.383,-4.495,1909-09-01,6920.0
1233,1,BREST,FRA,48.383,-4.495,1909-10-01,7050.0
1234,1,BREST,FRA,48.383,-4.495,1909-11-01,6954.0
1235,1,BREST,FRA,48.383,-4.495,1909-12-01,7080.0
1236,1,BREST,FRA,48.383,-4.495,1910-01-01,6989.0
1237,1,BREST,FRA,48.383,-4.495,1910-02-01,7021.0
1238,1,BREST,FRA,48.383,-4.495,1910-03-01,6850.0
1239,1,BREST,FRA,48.383,-4.495,1910-04-01,6945.0
1240,1,BREST,FRA,48.383,-4.495,1910-05-01,6981.0
1241,1,BREST,FRA,48.383,-4.495,1910-06-01,6943.0
1242,1,BREST,FRA,48.383,-4.495,1910-07-01,6958.0
1243,1,BREST,FRA,48.383,-4.495,1910-08-01,6937.0
1244,1,BREST,FRA,48.383,-4.495,1910-09-01,6908.0
1245,1,BREST,FRA,48.383,-4.495,1910-10-01,7044.0
1246,1,BREST,FRA,48.383,-4.495,1910-11-01,7130.0
1247,1,BREST,FRA,48.383,-4.495,1910-12-01,7200.0
1248,1,BREST,FRA,48.383,-4.495,1911-01-01,6849.0
1249,1,BREST,FRA,48.383,-4.495,1911-02-01,6876.0
1250,1,BREST,FRA,48.383,-4.495,1911-03-01,6886.0
1251,1,BREST,FRA,48.383,-4.495,1911-04-01,6951.0
1252,1,BREST,FRA,48.383,-4.495,1911-05-01,6954.0
1253,1,BREST,FRA,48.383,-4.495,1911-06-01,6965.0
1254,1,BREST,FRA,48.383,-4.495,1911-07-01,6910.0
1255,1,BREST,FRA,48.383,-4.495,1911-08-01,6983.0
1256,1,BREST,FRA,48.383,-4.495,1911-09-01,6977.0
1257,1,BREST,FRA,48.383,-4.495,1911-10-01,7087.0
1258,1,BREST,FRA,48.383,-4.495,1911-11-01,7093.0
1259,1,BREST,FRA,48.383,-4.495,1911-12-01,7160.0
1260,1,BREST,FRA,48.383,-4.495,1912-01-01,7100.0
1261,1,BREST,FRA,48.383,-4.495,1912-02-01,7262.0
1262,1,BREST,FRA,48.383,-4.495,1912-03-01,7074.0
1263,1,BREST,FRA,48.383,-4.495,1912-04-01,6800.0
1264,1,BREST,FRA,48.383,-4.495,1912-05-01,6779.0
1265,1,BREST,FRA,48.383,-4.495,1912-06-01,7011.0
1266,1,BREST,FRA,48.383,-4.495,1912-07-01,6994.0
1267,1,BREST,FRA,48.383,-4.495,1912-08-01,7060.0
1268,1,BREST,FRA,48.383,-4.495,1912-09-01,6970.0
1269,1,BREST,FRA,48.383,-4.495,1912-10-01,7067.0
1270,1,BREST,FRA,48.383,-4.495,1912-11-01,6981.0
1271,1,BREST,FRA,48.383,-4.495,1912-12-01,7066.0
1272,1,BREST,FRA,48.383,-4.495,1913-01-01,7159.0
1273,1,BREST,FRA,48.383,-4.495,1913-02-01,7010.0
1274,1,BREST,FRA,48.383,-4.495,1913-03-01,7011.0
1275,1,BREST,FRA,48.383,-4.495,1913-04-01,7040.0
1276,1,BREST,FRA,48.383,-4.495,1913-05-01,7022.0
1277,1,BREST,FRA,48.383,-4.495,1913-06-01,6969.0
1278,1,BREST,FRA,48.383,-4.495,1913-07-01,6966.0
1279,1,BREST,FRA,48.383,-4.495,1913-08-01,6994.0
1280,1,BREST,FRA,48.383,-4.495,1913-09-01,7087.0
1281,1,BREST,FRA,48.383,-4.495,1913-10-01,7246.0
1282,1,BREST,FRA,48.383,-4.495,1913-11-01,7167.0
1283,1,BREST,FRA,48.383,-4.495,1913-12-01,6984.0
1284,1,BREST,FRA,48.383,-4.495,1914-01-01,6985.0
1285,1,BREST,FRA,48.383,-4.495,1914-02-01,7212.0
1286,1,BREST,FRA,48.383,-4.495,1914-03-01,7118.0
1287,1,BREST,FRA,48.383,-4.495,1914-04-01,7001.0
1288,1,BREST,FRA,48.383,-4.495,1914-05-01,6991.0
1289,1,BREST,FRA,48.383,-4.495,1914-06-01,7021.0
1290,1,BREST,FRA,48.383,-4.495,1914-07-01,7018.0
1291,1,BREST,FRA,48.383,-4.495,1914-08-01,6986.0
1292,1,BREST,FRA,48.383,-4.495,1914-09-01,7007.0
1293,1,BREST,FRA,48.383,-4.495,1914-10-01,7046.0
1294,1,BREST,FRA,48.383,-4.495,1914-11-01,7118.0
1295,1,BREST,FRA,48.383,-4.495,1914-12-01,7302.0
1296,1,BREST,FRA,48.383,-4.495,1915-01-01,7091.0
1297,1,BREST,FRA,48.383,-4.495,1915-02-01,7155.0
1298,1,BREST,FRA,48.383,-4.495,1915-03-01,6995.0
1299,1,BREST,FRA,48.383,-4.495,1915-04-01,6885.0
1300,1,BREST,FRA,48.383,-4.495,1915-05-01,7020.0
1301,1,BREST,FRA,48.383,-4.495,1915-06-01,7026.0
1302,1,BREST,FRA,48.383,-4.495,1915-07-01,7014.0
1303,1,BREST,FRA,48.383,-4.495,1915-08-01,6993.0
1304,1,BREST,FRA,48.383,-4.495,1915-09-01,7033.0
1305,1,BREST,FRA,48.383,-4.495,1915-10-01,7062.0
1306,1,BREST,FRA,48.383,-4.495,1915-11-01,7112.0
1307,1,BREST,FRA,48.383,-4.495,1915-12-01,7252.0
1308,1,BREST,FRA,48.383,-4.495,1916-01-01,6967.0
1309,1,BREST,FRA,48.383,-4.495,1916-02-01,7068.0
1310,1,BREST,FRA,48.383,-4.495,1916-03-01,7181.0
1311,1,BREST,FRA,48.383,-4.495,1916-04-01,6974.0
1312,1,BREST,FRA,48.383,-4.495,1916-05-01,7042.0
1313,1,BREST,FRA,48.383,-4.495,1916-06-01,6990.0
1314,1,BREST,FRA,48.383,-4.495,1916-07-01,6943.0
1315,1,BREST,FRA,48.383,-4.495,1916-08-01,7041.0
1316,1,BREST,FRA,48.383,-4.495,1916-09-01,6990.0
1317,1,BREST,FRA,48.383,-4.495,1916-10-01,7102.0
1318,1,BREST,FRA,48.383,-4.495,1916-11-01,7193.0
1319,1,BREST,FRA,48.383,-4.495,1916-12-01,7219.0
1320,1,BREST,FRA,48.383,-4.495,1917-01-01,
1321,1,BREST,FRA,48.383,-4.495,1917-02-01,6986.0
1322,1,BREST,FRA,48.383,-4.495,1917-03-01,6996.0
1323,1,BREST,FRA,48.383,-4.495,1917-04-01,6901.0
1324,1,BREST,FRA,48.383,-4.495,1917-05-01,7000.0
1325,1,BREST,FRA,48.383,-4.495,1917-06-01,6959.0
1326,1,BREST,FRA,48.383,-4.495,1917-07-01,6965.0
1327,1,BREST,FRA,48.383,-4.495,1917-08-01,6970.0
1328,1,BREST,FRA,48.383,-4.495,1917-09-01,6958.0
1329,1,BREST,FRA,48.383,-4.495,1917-10-01,7065.0
1330,1,BREST,FRA,48.383,-4.495,1917-11-01,6920.0
1331,1,BREST,FRA,48.383,-4.495,1917-12-01,6860.0
1332,1,BREST,FRA,48.383,-4.495,1918-01-01,7049.0
1333,1,BREST,FRA,48.383,-4.495,1918-02-01,6899.0
1334,1,BREST,FRA,48.383,-4.495,1918-03-01,6959.0
1335,1,BREST,FRA,48.383,-4.495,1918-04-01,6972.0
1336,1,BREST,FRA,48.383,-4.495,1918-05-01,6934.0
1337,1,BREST,FRA,48.383,-4.495,1918-06-01,6914.0
1338,1,BREST,FRA,48.383,-4.495,1918-07-01,6993.0
1339,1,BREST,FRA,48.383,-4.495,1918-08-01,6954.0
1340,1,BREST,FRA,48.383,-4.495,1918-09-01,7065.0
1341,1,BREST,FRA,48.383,-4.495,1918-10-01,7000.0
1342,1,BREST,FRA,48.383,-4.495,1918-11-01,7061.0
1343,1,BREST,FRA,48.383,-4.495,1918-12-01,7079.0
1344,1,BREST,FRA,48.383,-4.495,1919-01-01,6989.0
1345,1,BREST,FRA,48.383,-4.495,1919-02-01,7109.0
1346,1,BREST,FRA,48.383,-4.495,1919-03-01,6998.0
1347,1,BREST,FRA,48.383,-4.495,1919-04-01,6884.0
1348,1,BREST,FRA,48.383,-4.495,1919-05-01,6918.0
1349,1,BREST,FRA,48.383,-4.495,1919-06-01,6862.0
1350,1,BREST,FRA,48.383,-4.495,1919-07-01,6887.0
1351,1,BREST,FRA,48.383,-4.495,1919-08-01,6938.0
1352,1,BREST,FRA,48.383,-4.495,1919-09-01,6999.0
1353,1,BREST,FRA,48.383,-4.495,1919-10-01,6917.0
1354,1,BREST,FRA,48.383,-4.495,1919-11-01,7032.0
1355,1,BREST,FRA,48.383,-4.495,1919-12-01,6965.0
1356,1,BREST,FRA,48.383,-4.495,1920-01-01,6917.0
1357,1,BREST,FRA,48.383,-4.495,1920-02-01,6910.0
1358,1,BREST,FRA,48.383,-4.495,1920-03-01,7007.0
1359,1,BREST,FRA,48.383,-4.495,1920-04-01,7095.0
1360,1,BREST,FRA,48.383,-4.495,1920-05-01,6969.0
1361,1,BREST,FRA,48.383,-4.495,1920-06-01,6988.0
1362,1,BREST,FRA,48.383,-4.495,1920-07-01,6993.0
1363,1,BREST,FRA,48.383,-4.495,1920-08-01,6923.0
1364,1,BREST,FRA,48.383,-4.495,1920-09-01,6938.0
1365,1,BREST,FRA,48.383,-4.495,1920-10-01,7151.0
1366,1,BREST,FRA,48.383,-4.495,1920-11-01,7083.0
1367,1,BREST,FRA,48.383,-4.495,1920-12-01,7074.0
1368,1,BREST,FRA,48.383,-4.495,1921-01-01,7030.0
1369,1,BREST,FRA,48.383,-4.495,1921-02-01,6928.0
1370,1,BREST,FRA,48.383,-4.495,1921-03-01,6931.0
1371,1,BREST,FRA,48.383,-4.495,1921-04-01,6900.0
1372,1,BREST,FRA,48.383,-4.495,1921-05-01,6943.0
1373,1,BREST,FRA,48.383,-4.495,1921-06-01,6887.0
1374,1,BREST,FRA,48.383,-4.495,1921-07-01,6918.0
1375,1,BREST,FRA,48.383,-4.495,1921-08-01,6933.0
1376,1,BREST,FRA,48.383,-4.495,1921-09-01,6940.0
1377,1,BREST,FRA,48.383,-4.495,1921-10-01,7003.0
1378,1,BREST,FRA,48.383,-4.495,1921-11-01,7042.0
1379,1,BREST,FRA,48.383,-4.495,1921-12-01,6919.0
1380,1,BREST,FRA,48.383,-4.495,1922-01-01,7000.0
1381,1,BREST,FRA,48.383,-4.495,1922-02-01,7013.0
1382,1,BREST,FRA,48.383,-4.495,1922-03-01,7004.0
1383,1,BREST,FRA,48.383,-4.495,1922-04-01,7002.0
1384,1,BREST,FRA,48.383,-4.495,1922-05-01,6877.0
1385,1,BREST,FRA,48.383,-4.495,1922-06-01,6901.0
1386,1,BREST,FRA,48.383,-4.495,1922-07-01,6919.0
1387,1,BREST,FRA,48.383,-4.495,1922-08-01,6919.0
1388,1,BREST,FRA,48.383,-4.495,1922-09-01,6890.0
1389,1,BREST,FRA,48.383,-4.495,1922-10-01,7028.0
1390,1,BREST,FRA,48.383,-4.495,1922-11-01,6882.0
1391,1,BREST,FRA,48.383,-4.495,1922-12-01,6982.0
1392,1,BREST,FRA,48.383,-4.495,1923-01-01,6785.0
1393,1,BREST,FRA,48.383,-4.495,1923-02-01,7072.0
1394,1,BREST,FRA,48.383,-4.495,1923-03-01,6923.0
1395,1,BREST,FRA,48.383,-4.495,1923-04-01,7047.0
1396,1,BREST,FRA,48.383,-4.495,1923-05-01,6931.0
1397,1,BREST,FRA,48.383,-4.495,1923-06-01,6792.0
1398,1,BREST,FRA,48.383,-4.495,1923-07-01,6899.0
1399,1,BREST,FRA,48.383,-4.495,1923-08-01,6897.0
1400,1,BREST,FRA,48.383,-4.495,1923-09-01,6891.0
